Lost Art ID;Hersteller/Künstler/Autor:in;Datierung;Beschreibung;namen_neu;Q_Nummer;lat0;long0;lat1;long1;lat2;long2;lat3;long3;lat4;long4;lat5;long5
586773;Horemans, ? [Künstler:in];;;Horemans (?);Q1290404;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
591974;Burne-Jones, Edward [Künstler:in];;Karteikarte Nr. 114: Burne Jones, Temperagemälde, Merlin und Lillian;Edward Burne-Jones;Q216406;52.516667;13.383333;51.507222222;-0.1275;52.48;-1.9025;null;null;null;null;null;null
596162;Seghers, Daniel [Künstler:in];;"auf der Rückseite Aufkleber mit Inventarnummer und Siegel; eine Vase mit zwei Rosen, zwei oder drei Ringelblumen und vier oder fünf Lilien, verflochten mit etwas blauer Winde und einem Zweig mit Wildrosen";Daniel Seghers;Q928466;52.516667;13.383333;41.893055555;12.482777777;52.090833333;5.121666666;51.221111111;4.399722222;null;null;null;null
605594;Zick, Januarius [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Januarius Zick;Q463372;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
605601;Heemskerck, zugeschrieben / attributed to [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Heemskerck (?);;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
605612;Bonheur, Rosa [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Rosa Bonheur;Q241732;52.516667;13.383333;48.856666666;2.352222222;null;null;null;null;null;null;null;null
605622;Liotard [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Liotard;Q20818959;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
605625;Liotard [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Liotard;Q20818959;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
605636;Duchateau [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Duchateau;Q3040782;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
605639;Hoffmann, Samuel (zugeschrieben) [Künstler:in];;Am Boden einer angedeuteten Landschaft eine tote Eule und links und rechts von ihr zwei tote Singvögel. Inschrift auf dem Rahmen: Samual Hoffmann 1596-1648;Samuel Hoffmann (?);Q7411711;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
597903;Pynacker, Adam [Künstler:in];1650 [Datierung];derzeit keine weiteren Angaben verfügbar;Adam Pynacker;Q979137;52.516667;13.383333;42.5;12.5;47.0;2.0;52.011666666;4.359166666;52.366666666;4.883333333;51.916666666;4.4
597904;Renoir, Auguste [Künstler:in];;holzgeschnitzter Rahmen;Auguste Renoir;Q12142552;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
597905;Ribot, Théodule [Künstler:in];;"bezeichnet: T. Ribot; Goldrahmen";Théodule Ribot;Q20743642;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
597906;Robert, Hubert [Künstler:in];;Goldrahmen;Hubert Robert;Q548205;52.516667;13.383333;48.856666666;2.352222222;41.893055555;12.482777777;null;null;null;null;null;null
597907;Rubens, Peter Paul (Atelier) [Künstler:in];;wertvoller Spätrenaissance-Goldrahmen;Peter Paul Atelier Rubens;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
597910;Schlitt, Heinrich [Künstler:in];;"bezeichnet: H. Schlitt; Goldrahmen";Heinrich Schlitt;Q1598744;52.516667;13.383333;48.1375;11.575;null;null;null;null;null;null;null;null
597911;Schlitt, Heinrich [Künstler:in];;"bezeichnet: H. Schlitt; Goldrahmen";Heinrich Schlitt;Q1598744;52.516667;13.383333;48.1375;11.575;null;null;null;null;null;null;null;null
597912;Schlitt, Heinrich [Künstler:in];;"bezeichnet: H. Schlitt; Skizze";Heinrich Schlitt;Q1598744;52.516667;13.383333;48.1375;11.575;null;null;null;null;null;null;null;null
597913;Weiser, Joseph Emanuel [Künstler:in];;"bezeichnet: J. Weiser; Goldrahmen";Joseph Emanuel Weiser;Q1706917;52.516667;13.383333;48.1375;11.575;48.208333333;16.3725;null;null;null;null;null;null
597916;Wijnants, Jan [Künstler:in];;"bezeichnet: I. W.; Goldrahmen";Jan Wijnants;Q514074;52.516667;13.383333;52.366666666;4.883333333;null;null;null;null;null;null;null;null
597947;Stadler, Toni [Künstler:in];;;Toni Stadler;Q875794;52.516667;13.383333;38.5;23.0;52.516666666;13.383333333;48.856666666;2.352222222;41.893055555;12.482777777;48.1375;11.575
597872;Faustner, Luitpold [Künstler:in];;bezeichnet: Faustner;Luitpold Faustner;Q34634004;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
597877;Géricault, Jean Louis André Theodore [Künstler:in];;"bezeichnet: Th. Gericault; Goldrahmen";Jean Louis André Theodore Géricault;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
597878;Graff, Anton [Künstler:in];;Goldrahmen;Anton Graff;Q310213;52.516667;13.383333;52.516666666;13.383333333;47.374444444;8.541111111;48.1375;11.575;51.05;13.74;48.368888888;10.897777777
597879;Greuze, Jean Baptiste [Künstler:in];;Goldrahmen;Jean Baptiste Greuze;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
597883;Henner, Jean Jacques [Künstler:in];;"bezeichnet: J. J. Henner; Goldrahmen";Jean Jacques Henner;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
597884;Isabey, Eugène [Künstler:in];;Goldrahmen;Eugène Isabey;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
597886;Keller, Albert von [Künstler:in];1878 [Datierung];"bezeichnet: A. Keller 1878; Goldrahmen";Albert von Keller;Q567382;52.516667;13.383333;48.1375;11.575;null;null;null;null;null;null;null;null
597888;Keller, Albert von [Künstler:in];1878 (ca.) [Datierung];"bezeichnet: A. Keller; Goldrahmen";Albert von Keller;Q567382;52.516667;13.383333;48.1375;11.575;null;null;null;null;null;null;null;null
597890;Keller, Albert von [Künstler:in];;"bezeichnet: A. Keller, Skizze; Goldrahmen";Albert von Keller;Q567382;52.516667;13.383333;48.1375;11.575;null;null;null;null;null;null;null;null
597892;Lenain, Louis (1593) [Künstler:in];;Goldrahmen;Louis Lenain;Q21645747;52.516667;13.383333;42.5;12.5;48.856666666;2.352222222;null;null;null;null;null;null
597893;"Lindenschmit, Wilhelm (der Ältere) (?) [Künstler:in]
Lindenschmit, Wilhelm von (der Jüngere) (?) [Künstler:in]";;Holzrahmen;;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
597894;Lingelbach, Johannes [Künstler:in];;"bezeichnet: Lingelbach; Goldrahmen";Johannes Lingelbach;Q629856;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
597896;Marilhat, Prosper [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Prosper Marilhat;Q355990;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
597897;Maron, Anton von [Künstler:in];;Goldrahmen;Anton von Maron;Q596339;52.516667;13.383333;41.893055555;12.482777777;null;null;null;null;null;null;null;null
597898;Meyer, Carl Theodor [Künstler:in];;"bezeichnet: Meyer-Basel; Goldrahmen";Carl Theodor Meyer;Q102412883;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
597900;Michel, Georges [Künstler:in];1826 [Datierung];"bezeichnet: G. Michel 1826; Goldrahmen";Georges Michel;Q1918611;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
597901;Mola, Pier Francesco [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Pier Francesco Mola;Q1192715;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
597963;Boilly, Louis Léopold [Künstler:in];;;Louis Léopold Boilly;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
597964;Boldini, Giovanni [Künstler:in];;;Giovanni Boldini;Q362003;52.516667;13.383333;51.507222222;-0.1275;48.856666666;2.352222222;41.9;12.5;null;null;null;null
597965;Boldini, Giovanni [Künstler:in];;;Giovanni Boldini;Q362003;52.516667;13.383333;51.507222222;-0.1275;48.856666666;2.352222222;41.9;12.5;null;null;null;null
597966;Boucher, François [Künstler:in];;schwarze Zeichnung mit roter Untermalung;François Boucher;Q180932;52.516667;13.383333;42.5;12.5;48.856666666;2.352222222;null;null;null;null;null;null
597967;Boudin, Eugène [Künstler:in];;;Eugène Boudin;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
597972;Greuze, Jean Baptiste [Künstler:in];;;Jean Baptiste Greuze;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
597973;Guardi, Francesco de' [Künstler:in];;;Francesco de Guardi;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
597974;"Huet, Jean-Baptiste (?) [Künstler:in]
Huet, Jean-Baptiste Marie (1745) (?) [Künstler:in]";;;;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
597975;Jacques, Charles [Künstler:in];;;Charles Jacques;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
597976;Jongkind, Johan Barthold [Künstler:in];;;Johan Bartholongkind the Younger;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
597979;Lépine, Stanislas [Künstler:in];;schwarze Zeichnung mit roter Untermalung;Stanislas Lépine;Q1373489;52.516667;13.383333;48.856666666;2.352222222;null;null;null;null;null;null;null;null
597980;Modigliani, Amedeo [Künstler:in];;Porträt einer Frauenbüste;Amedeo Modigliani;Q120993;52.516667;13.383333;48.856666666;2.352222222;41.893055555;12.482777777;45.439722222;12.331944444;43.771388888;11.254166666;40.835833333;14.248611111
597981;Nattier, Jean Marc [Künstler:in];;Büste einer Frau;Jean Marc Nattier;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
597982;Pillement, Jean [Künstler:in];;;Jean Pillement;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
597983;Renoir, Auguste [Künstler:in];;;Auguste Renoir;Q12142552;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
598020;Chirico, Giorgio de [Künstler:in];;in gelblichen Farben gehalten;Giorgio de Chirico;Q156622;52.516667;13.383333;48.856666666;2.352222222;41.893055555;12.482777777;37.984166666;23.728055555;48.1375;11.575;43.771388888;11.254166666
598021;Chirico, Giorgio de [Künstler:in];;die Dargestellte könnte Raissa Gurievich (1894-1979) oder Isabella Pakszwer Far (1909-1990) sein;Giorgio de Chirico;Q156622;52.516667;13.383333;48.856666666;2.352222222;41.893055555;12.482777777;37.984166666;23.728055555;48.1375;11.575;43.771388888;11.254166666
598033;Soutine, Chaim [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Chaim Soutine;Q3937496;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
598034;Soutine, Chaim [Künstler:in];;;Chaim Soutine;Q3937496;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
598035;Soutine, Chaim [Künstler:in];;;Chaim Soutine;Q3937496;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
598036;Soutine, Chaim [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Chaim Soutine;Q3937496;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
598037;Soutine, Chaim [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Chaim Soutine;Q3937496;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
598038;Soutine, Chaim [Künstler:in];;;Chaim Soutine;Q3937496;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
598076;Cassioli, ? [Künstler:in];;;Cassioli (?);Q1048388;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
598083;Corot, Jean-Baptiste-Camille [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Jean-Baptiste-Camille Corot;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
602438;Bemmel, van, zugeschrieben / attributed to [Künstler:in];;derzeit keine weiteren Angaben verfügbar;;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
602442;Buchser, zugeschrieben / attributed to [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Buchser (?);Q37530837;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
602480;Tilborgh, Gillis van [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Gillis van Tilborgh;Q187132;52.516667;13.383333;50.846666666;4.351666666;null;null;null;null;null;null;null;null
602503;Hamilton [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Hamilton;Q4131;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
602508;"Holbein, Hans (der Ältere) (im Stil von) [Künstler:in]
Holbein, Hans (der Jüngere) (im Stil von) [Künstler:in]";;derzeit keine weiteren Angaben verfügbar;;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
602510;Liotard [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Liotard;Q20818959;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
602518;Jordaens, Jacob (1) (zugeschrieben) [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Jacob Jordaens (?);Q270658;52.516667;13.383333;52.366666666;4.883333333;51.221111111;4.399722222;51.355848;4.39467877;null;null;null;null
602523;Leys, Hendrik (im Stil von) [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Hendrik Leys (?);;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
605497;"Rijn, Rembrandt Harmensz. van [Künstler:in]
Lievens, Jan (1) [Künstler:in]
Backer, Jacob Adriaensz [Künstler:in]";;"Auf der Rückseite Etikett mit Inventar-Nr. und Siegel (siehe PDF ""GoudstikkerArtResearchProject.PDF"").";;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
605498;Massot [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Massot;Q202425;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
605501;Muyden, van [Künstler:in];;derzeit keine weiteren Angaben verfügbar;van Muyden;Q76425859;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
605504;Reinhardt [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Reinhardt;Q2141244;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
605505;Reinhardt, zugeschrieben / attributed to [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Reinhardt (?);Q2141244;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
605515;Seghers, zugeschrieben / attributed to [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Seghers (?);;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
605555;Freudenberger, im Stil von / style of [Künstler:in];;derzeit keine weiteren Angaben verfügbar;style of Freudenberger (?);;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
602214;Steen, Jan, Kopie nach / copy after [Künstler:in];;Eine Frau sitzt rechts vor einem Tisch, der mit Früchten beladen ist. Sie lässt ihr Glas von der hinter ihr stehenden Magd füllen, deren Hand ein Mann, der ebenfalls am Tisch sitzt, hält. Links kitzelt ein junger Mann mit einem Strohhalm die Nase einer schlafenden Frau, während ein anderer einen Bettler verscheucht, der seinen Kopf durch das Fenster steckt. Auf dem Boden liegen eine Mandoline, ein Schinken, den die Katze schnüffelt, und eine zerbrochene Flasche.;;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
602215;Steen, Jan, Kopie nach / copy after [Künstler:in];;derzeit keine weiteren Angaben verfügbar;;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
602216;Steen, Jan, unklare Zuordnung / uncertain attribution [Künstler:in];;derzeit keine weiteren Angaben verfügbar;;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
602239;Liotard [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Liotard;Q20818959;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
602240;Spitzweg, Carl [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Carl Spitzweg;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
602261;Maes, Nicolaes (zugeschrieben) [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Nicolaes Maes (?);Q505150;52.516667;13.383333;52.366666666;4.883333333;51.221111111;4.399722222;51.795833333;4.678333333;null;null;null;null
602287;Doerner [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Doerner;Q21157323;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
602290;Zellner [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Zellner;Q189091;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
602304;Bemmel, van [Künstler:in];;derzeit keine weiteren Angaben verfügbar;van Bemmel;Q108667774;52.516667;13.383333;52.366666666;4.883333333;null;null;null;null;null;null;null;null
602305;Bemmel, van, im Stil von / style of [Künstler:in];;derzeit keine weiteren Angaben verfügbar;;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
602312;Rigaud, Hyacinthe (zugeschrieben) [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Hyacinthe Rigaud (?);Q49898;52.516667;13.383333;48.856666666;2.352222222;41.893055555;12.482777777;45.758888888;4.841388888;42.6975;2.894722222;null;null
602012;Hoppner, John [Künstler:in];;derzeit keine weiteren Angaben verfügbar;John Hoppner;Q326066;52.516667;13.383333;53.0;-1.0;null;null;null;null;null;null;null;null
602013;Wit, Jakob de [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Jakob de Wit;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
602014;Rupprecht, Tini [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Tini Rupprecht;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
602017;Boucher, François (Manier von) [Künstler:in];;mit Aktfiguren;François Manier von Boucher;;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
602018;Clark [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Clark;Q232420;52.516667;13.383333;null;null;null;null;null;null;null;null;null;null
602020;Hilverdink, Eduard Alexander [Künstler:in];;derzeit keine weiteren Angaben verfügbar;Eduard Alexander Hilverdink;Q2123140;52.516667;13.383333;52.366666666;4.883333333;51.81231;5.247;null;null;null;null;null;null
