Lost Art ID;Hersteller/Künstler/Autor:in;Titel;Datierung;Beschreibung;namen_neu;Q_Nummer;datum_neu;anzahl_artworks
618201;Jettel, Eugen [Künstler:in];Landschaft nach dem Sturm, mit einem Regenbogen / Landschaft nach dem Sturm, mit einem Regenbogen / Die Böe: Holland;1884 [1894] [Datierung];"MŠANO: signiert Eugen Jettel, Paris 1884, 1500 KčParke-Bernet: Im Vordergrund ein Kanal mit Seerosen, im Schatten von Gewitterwolken, links ein Sportler mit Hund, der am Deich spazieren geht; im Mittelgrund grasen Rinder im Sonnenschein vor einem Regenbogen. Rechts unten signiert EUGENE JETTEL, pixt, und datiert 1894. (Hanak) [Marginalie:] 260.";Eugen Jettel;Q1372645;1884;1.0
618203;Rotta, Silvio Giulio [Künstler:in];Geschichtenerzählen / Eine alte Frau mit einem Kind an ihrer Seite / Předouci stará žena, u ní dítě;1884 [Datierung];MŠANO: signiert Silvia G.Rotta, Venezia 84, vergoldeter, geprägter Rahmen, 600 KčParke-Bernet: Ein Kind mit rotem Kopftuch und gestreifter blauer Schürze sitzt an den Arm einer alten Frau gelehnt, die ihr beim Kardieren von Wolle eine Geschichte erzählt. Signiert und datiert Venezia, '84. (Hanak) [Marginalie:] 700;Silvio Giulio Rotta;Q16058743;1884;1.0
618210;Schindler, Emil Jacob [Künstler:in];Landschaft mit Teich und Bäumen / Krajina s rybníkem a stromovím;;"MŠANO: signiert E. J. Schindler, vergoldeter, geprägter Rahmen, 600 KčParke-Bernet: Eine Frau in blauem Rock sitzt auf einer grünen Wiese am Rande eines Teiches, in dem Enten schwimmen; Bäume säumen die Wiese, die gebogenen Stämme zweier Eichen verdecken teilweise ein weißes Bauernhaus in der Ferne. Signiert unten rechts SCHINDLER. (Hanak) [Marginalie:] 600. Ausstellung der Werke von Jakob Emil Schindler, Moderne Galerie, Wien";Emil Jacob Schindler;;;1.0
618211;Tissot, James [Künstler:in];Der morgendliche Ausritt / Rekonvaleszentin (Dame mit Decke) / Rekonvalescentka (dáma v kocáre);1872/73 [Datierung];"MŠANO: signiert J. Tissot, vergoldeter, geprägter Rahmen, 600 KčParke-Bernet: Eine junge Frau in einer kleinen offenen Kutsche, die von einem Esel gezogen wird, mit einem gestreiften blauen Tuch über den Knien, hat auf einem Gartenweg angehalten, der in Richtung der Azaleen führt, die den Weg in voller Blüte in Scharlachrot, Weiß und Rosa säumen; ein Herr steht fast im Profil und lehnt sich auf den Rücken des Esels; hinter ihnen eine Frau in Schwarz mit einem kleinen Matrosenhut auf einem anderen Esel. Die Wälder im Hintergrund verdecken den Himmel. Rechts unten signiert J. J. TISSOT (Hanak) [Marginalie:] 750";James Tissot;Q381248;1872;1.0
616556;Regnault, Henri [Künstler:in];Portrait de l'artiste / Porträt des Künstlers;;;Henri Regnault;Q553571;;1.0
616561;Toulmouche, Auguste [Künstler:in];L'heure du rendez-vous / Die Zeit der Verabredung;1874 [Datierung];"Signiert und datiert ""1874"".";Auguste Toulmouche;Q2564226;1874;3.0
616564;Toulmouche, Auguste (zugeschrieben) [Künstler:in];Le repos sur l'herbe / Das Ausruhen im Gras;;derzeit keine weiteren Angaben verfügbar;Auguste Toulmouche (?);Q2564226;;1.0
616566;Abel Truchet [Künstler:in];La place Moncey par temps de pluie / Der Place Moncey an einem regnerischen Tag;;Rechts signiert;Abel Truchet;;;2.0
616569;Willette, Antoine [Künstler:in];Projet pour une décoration murale / Entwurf für eine Wanddekoration;1904/1905 [Datierung];Signiert auf der linken Seite und datiert 1904. Signiert auf der rechten Seite und datiert 1905;Antoine Willette;;1904;1.0
616570;Wittgenstein, Edouard [Künstler:in];Paysage fluvial avec bateau / Flusslandschaft mit Boot;1853 [Datierung];"Signiert und datiert ""1853"".";Edouard Wittgenstein;;1853;1.0
613765;Hofmann, Ludwig von (1861) [Künstler:in];Frühlingsreigen;;signiert;Ludwig von Hofmann;Q318551;;1.0
613766;Flickel, Paul [Künstler:in];Waldlandschaft mit alter Buche;;signiert;Paul Flickel;Q19298287;;1.0
613768;Bröker, Wilhelm [Künstler:in];Herbstliche Waldlandschaft mit See;;signiert;Wilhelm Bröker;Q2572130;;1.0
613770;Dorsch, Ferdinand [Künstler:in];Alt-Heidelberg;;signiert;Ferdinand Dorsch;Q15119625;;1.0
613613;Gainsborough, Thomas [Künstler:in];Damenbildnis (Dame bij boom);;derzeit keine weiteren Angaben verfügbar;Thomas Gainsborough;Q192720;;1.0
613619;Abecassis, F. [Künstler:in];Bildnis eines Mannes mit Kinnbart, Halbfigur;1801-1900 [Datierung];"S. R.; bezeichnet: F. Abecassis.";F Abecassis;;1801;1.0
613620;Kaulbach, Hermann [Künstler:in];Blumenstilleben, Feuerlilien in hoher Vase;;Bezeichnet: H.K.;Hermann Kaulbach;Q19210980;;1.0
613626;Seebach, Lothar von [Künstler:in];Kohlenhalde;;S. R.;Lothar von Seebach;Q3260017;;13.0
613641;Thiem, Paul [Künstler:in];Sieben Landschaftsstudien;;bildmäßig aufgeführt, teils gerahmt, teils ohne Rahmen;Paul Thiem;Q2062759;;1.0
613648;Thoma, Cella [Künstler:in];Blumenkorb mit Flieder und Pfingstrosen;1878 [Datierung];"G. R.; bezeichnet: Cella Thoma, 1878";Cella Thoma;;1878;2.0
613653;Urban, Hermann [Künstler:in];New-Orleans und München;;"Hermensäule in der Villa Adriana bei Tivoli, umgeben von blühendem Nadelholzbusch. Bezeichnet: H. Urban; G. R.";Hermann Urban;Q21502958;;1.0
614879;Egger-Lienz, Albin [Künstler:in];Bäuerin;;derzeit keine weiteren Angaben verfügbar;Albin Egger-Lienz;;;1.0
614888;Hengeler, Adolf [Künstler:in];Einsiedlerhöhle;;derzeit keine weiteren Angaben verfügbar;Adolf Hengeler;Q54891;;1.0
614890;Hess, Julius [Künstler:in];Mutter und Kind;;Eine Studie für diese Komposition ist wiedergegeben in: Die Kunst für alle, Bd. 27, Nr. 16 (15. Mai 1912), 387, Abb.;Julius Hess;Q15434970;;2.0
614892;Hüther, Julius [Künstler:in];Akt;;derzeit keine weiteren Angaben verfügbar;Julius Hüther;Q1591489;;2.0
614894;Klossowsky, Max [Künstler:in];Komposition, Kreuzigung;;derzeit keine weiteren Angaben verfügbar;Max Klossowsky;;;1.0
614898;Merkel, Adolf [Künstler:in];Ideallandschaft;;derzeit keine weiteren Angaben verfügbar;Adolf Merkel;Q3605400;;2.0
614902;Nissl, Rufolf [Künstler:in];Akt beim Feuer;;derzeit keine weiteren Angaben verfügbar;Rufolf Nissl;;;1.0
614906;Püttner, Walter [Künstler:in];Großes Stillleben;;derzeit keine weiteren Angaben verfügbar;Walter Püttner;Q1447925;;2.0
614908;Putz, Leo [Künstler:in];Frühlingssonne;;;Leo Putz;Q1818710;;3.0
614916;Schwalbach, Carl [Künstler:in];Schlafende Frauen;;;Carl Schwalbach;Q39439615;;1.0
614990;Caillebotte, Gustave [Künstler:in];Vue sur la Marne / Blick auf die Marne;1883 [Datierung];"Signiert auf der linken Seite und datiert ""1883""";Gustave Caillebotte;Q295144;1883;1.0
614995;Vallotton, Félix [Künstler:in];Jeune femme drapée de bleu / Junge Frau, in blau gehüllt;1921 [Datierung];"Signiert und datiert unten links ""Vallotton 21""";Félix Vallotton;Q123740;1921;3.0
619474;Douzette, Louis [Künstler:in];Blick auf Santa Maria della Salute in Venedig. Sonnenuntergang;;Goldener Rahmen. Signatur.;Louis Douzette;Q873339;;1.0
619444;Willmann, Michael Lukas Leopold [Künstler:in];Der Alchemist;;Ein alter Mann fährt entsetzt vor einer Explosion auf seinem Ofen zurück, eine Frau, an die sich ein Kind klammert, reißt ihn zur Seite. Im Vorder- und Hintergrunde zahlreiches Gerät. Goldener Rahmen;Michael Lukas Leopold Willmann;;;1.0
619470;Kuhbeil, Carl Ludwig [Künstler:in];Der Blick in das gelobte Land;1818 [Datierung];über Moses in der Luft Gottvater mit den Heerscharen der Engel. Rechts das weitgedehnte Land mit Hügeln, Wäldern und Städten. Goldener Rahmen. Signiert und datiert 1818.;Carl Ludwig Kuhbeil;;1818;1.0
619476;Lietzmann, Hans [Künstler:in];Der Monte Baldo vom Gardasee aus gesehen;1924 [Datierung];Silberner Rahmen. Signiert und datiert 1924.;Hans Lietzmann;Q76061;1924;1.0
619480;Herrmann, Curt [Künstler:in];Delfter Vase mit Clematis;;Goldener Rahmen. Mit Monogramm.;Curt Herrmann;Q15804115;;1.0
619445;Poelenburg, Cornelis van [Künstler:in];Die Taufe Christi;;"Christus von Engeln bedient; über ihm die Taube, vorn Badende. Das Tal von Felsschluchten umgeben, rechts hohe Bäume; Fernblick. Silbener Rahmen";Cornelis van Poelenburg;;;1.0
619412;Snyders, Frans (Kreis von) [Künstler:in];Eberjagd;;Goldener Rahmen;Frans Snyders (?);Q29231;;1.0
619428;Horemans, Jan (Art von/Style of) [Künstler:in];Die Wochenstube;;Links eine Frauengruppe mit dem Säugling, rechts die Wöchnerin im Himmelbett mit Besuch und Kindern. Das Zimmer mit Gemälden geziert. Goldener Rahmen;Jan Art vonStyle of Horemans;;;1.0
619443;Netscher, Constantin [Künstler:in];Ein holländischer Stadthalter;;In seiner Bibliothek an einem mit persischen Teppich bedeckten Tisch sitzend. Er nimmt von einem Knaben ein Schriftstück mit dem Datum 1708 entgegen. Im Hintergrund Bücherregale und rote Draperie. Goldrahmen. Nach der alten Inschrift auf der Rückseite aus der Dresdner Galerie.;Constantin Netscher;;;1.0
619469;Bennewitz von Löfen, Karl (der Ältere) [Künstler:in];Eichenwald an der Ostsee;;Alte Bäume in Herbstbeginn, Schäfer und Kühe als Staffage. Blick auf die Sanddünen und das Meer. Goldener Rahmen. Signiert.;Karl Bennewitz von Löfen the Elder;;;1.0
619447;Musscher, Michiel van [Künstler:in];Junge Frau mit ihrem Töchterchen;;die Dame in braunem Seidenkleid hat das Kind, welches einen Apfel hält, auf die Brüstung eines Steinfensters gesetzt. Unten ein Puttenrelief. Goldrahmen;Michiel van Musscher;Q185495;;1.0
619468;Junker, Hermann [Künstler:in];Zigeunerbursch mit einem Schimmel;1905 [Datierung];Goldener Rahmen. Signiert und datiert 1905.;Hermann Junker;;1905;1.0
619477;Hartig, Hans [Künstler:in];Schlesisches Stadtbild;;"Winterabend; vorn eine alte Steinbrücke, über die ein Planwagen fährt. Goldener Rahmen. Signatur.";Hans Hartig;Q1580033;;1.0
622724;Jordaens, Jacob (1) [Künstler:in];Kreuzigung Christi;;;Jacob Jordaens;Q270658;;1.0
622755;Ury, Lesser [Künstler:in];Große Grunewald-Landschaft;1909/1910 [Datierung];In herbstlichen Farben ist ein Kieferwald an einem See zu sehen. Vermutlich handelt es sich um eine Darstellung des Grunewalds.;Lesser Ury;;1909;1.0
623335;Andersen / Anderson [Künstler:in];Gebirgslandschaft / Landschaft / Englische Landschaft mit ruhenden Kühen;1601/1930 [Zeitraum];in Goldrahmen;Andersen  Anderson;;1601;2.0
623338;Barker G. / Barker T. [Künstler:in];Schutz vorm Gewitter;1601/1930 [Zeitraum];Mann an Baum gelehnt im Wald.;Barker G  Barker T;;1601;1.0
623345;Baisch, Hermann [Künstler:in];Herbstlandschaft / Wald-Interieur / Waldinneres im Herbst;;Herbstliche Birken, gemischt mit Tannwald an einem Weiher. Naturstudie. Goldrahmen;Hermann Baisch;Q203661;;1.0
623346;Bartels, Hans von [Künstler:in];Brandung / Holländische Strandszene;;Die sich überstürzenden Wogen zerstieben am felsigen Strande.Möglicherweise auch Bleistift- oder Aquarellstudie. Holzrahmen;Hans von Bartels;Q475143;;1.0
623348;Bompard, Maurice [Künstler:in];Szene in Tunis;;Figuren in Gruppen und einzeln vor, von der Sonne beschienene, weißen Häuser. In der Mitte ein bepackter Esel.;Maurice Bompard;Q3300449;;1.0
623350;Bough, Samuel [Künstler:in];Gebirgsfluss / Romantische Gebirgslandschaft mit Fluss;;Romantische Gebirgslandschaft mit Fluss, englisch, in Goldrahmen;Samuel Bough;Q2218022;;1.0
623351;Courtois, Jacques [Künstler:in];Reiterschlacht / Schlachtenszene / Ruitergevecht;;derzeit keine weiteren Angaben verfügbar;Jacques Courtois;Q1366347;;2.0
623366;Martin, Henry [Künstler:in];Junge Frau in einem Garten;;derzeit keine weiteren Angaben verfügbar;Henry Martin;Q3132941;;1.0
616714;Kokoschka, Oskar [Hersteller/Künstler:in];Nogent sur marne;1931 [Datierung];Bez. unten rechts: OK;Oskar Kokoschka;Q154260;1931;3.0
622591;Chagall, Marc [Hersteller/Künstler:in];Bouquet de fleurs devant la fenêtre ouverte / Blumenstrauß vor dem offenen Fenster;1926 [Datierung];signiert;Marc Chagall;;1926;1.0
572243;Desmarées, Georges [Hersteller/Künstler:in];Bildnis der Gräfin Maria Anna von Torrin (Toerring/Töring) zu Jettenbach (Tettenbach/Zettenbach), geb. Gräfin von Auersperg (Auersberg);1750 [Datierung];Frau mit einem Strauß Blumen in der gepuderten Perücke, zwei Rosen sind auf der weißen Samtrobe befestigt. Eine blaue Armbinde fällt von der linken Schulter bis zur Taille.;Georges Desmarées;;1750;1.0
572239;Luttichuys (Luttighuys), Simon [Hersteller/Künstler:in];Stilleben/ Nature morte;;in einer Schale aus blauem Porzellan eine Orange, daneben ein Messer, ein kleines Brot und eine Orangenspalte;Simon Luttichuys Luttighuys;;;1.0
622936;Fournier [Künstler:in];Le rendez-vous / Das Treffen;;;Fournier;Q1440059;;1.0
622937;Stevens, Alfred [Künstler:in];Portrait de femme / Porträt einer Frau;;;Alfred Stevens;Q773855;;1.0
622954;Baudoin [Künstler:in];Femme au bord du Lit / Frau am Bettrand;;;Baudoin;Q37517953;;2.0
622956;Huet [Künstler:in];Suzanne et les vieillards / Susanna und die beiden Alten;;;Huet;Q1903487;;1.0
622960;de Pisis [Künstler:in];Paule;;derzeit keine weiteren Angaben verfügbar;de Pisis;;;2.0
626340;Cuyp, Aelbert (Nachahmer (?)) [Künstler:in];Taufe des Kämmerers / Philippus und der Kämmerer;;derzeit keine weiteren Angaben verfügbar;Aelbert Nachahmer Cuyp (?);;;1.0
622451;Chéret, Jules (zugeschrieben) [Künstler:in];Porträt;1890/1932 [Datierung];Tänzerin mit Hut und Fächer und kleiner Figur auf der rechten Seite;Jules Chéret (?);Q610202;1890;1.0
622453;Williams (William Lewellin Williams ?) [Künstler:in];Der abhebende Heißluftballon;1701/1800 [Datierung];Heißluftballon rechts, mit einem Farn und Bäumen an der Seite;Williams William Lewellin Williams  (?);;1701;1.0
622454;Moreau, Louis Gabriel (zugeschrieben) [Künstler:in];Flusslandschaft;1701/1800 [Datierung];Fluss mit Bäumen auf der rechten und Felsen auf der linken Seite;Louis Gabriel Moreau (?);;1701;1.0
622456;Canaletto, Antonio (zugeschrieben) [Künstler:in];Venedig im Stil von Canaletto;1701/1800 [Datierung];Der Markusplatz;Antonio Canaletto (?);;1701;1.0
622459;Wheatley, Francis (zugeschrieben) [Künstler:in];Die drei Schwestern / Porträt;1750/1800 [Datierung];drei kleine Mädchen, eines in der Mitte stehend und zwei hockend mit einem Hund, englische Schule;Francis Wheatley (?);Q5482744;1750;1.0
622462;Gainsborough, Thomas (zugeschrieben) [Künstler:in];Sr Richard Greenville;1701/1800 [Datierung];ovales Leinwandporträt eines Mannes mit abgeschnittenem Scheitel;Thomas Gainsborough (?);Q192720;1701;1.0
622464;Wright, Thomas [Künstler:in];Porträt;1790/1850 [Datierung];ovale Leinwand eines Mannes im Vordergrund mit weißem V-Ausschnitt;Thomas Wright;Q411912;1790;1.0
622465;Opie, John (zugeschrieben) [Künstler:in];In der Art von John Opie / Porträt;1750/1810 [Datierung];Frau auf der rechten Seite mit einem Kind auf der linken Seite;John Opie (?);Q2481088;1750;1.0
622467;Berchem, Claes (zugeschrieben) [Künstler:in];Felsige Landschaft;1601/1700 [Datierung];Felsenlandschaft mit einem Mann auf einem weißen Pferd auf der rechten Seite;Claes Berchem (?);;1601;1.0
622474;Neer, Aert van der (der Ältere) (zugeschrieben) [Künstler:in];Nachtlandschaft;1601/1700 [Datierung];bewaldete Landschaft mit nächtlicher Wasserstelle im Stil von Aert Van der Neer;Aert van der Neer the Elder (?);Q381801;1601;1.0
622479;Lancret, Nicolas (zugeschrieben) [Künstler:in];Gruppe im Park;1701/1800 [Datierung];derzeit keine weiteren Angaben verfügbar;Nicolas Lancret (?);Q188172;1701;1.0
622486;Hoppner, John (zugeschrieben) [Künstler:in];Porträt von Lady Huntington;1701/1800 [Datierung];derzeit keine weiteren Angaben verfügbar;John Hoppner (?);Q326066;1701;2.0
622497;Checa Sanz, Ulpiano (zugeschrieben) [Künstler:in];Proserpina and Pluto;1801/1900 [Datierung];derzeit keine weiteren Angaben verfügbar;Ulpiano Checa Sanz (?);;1801;1.0
628792;Springer, Elisabeth [Künstler:in];Kaffee;1928/1929 (ca.) [Datierung];derzeit keine weiteren Angaben verfügbar;Elisabeth Springer;;1928;2.0
623671;Gauguin, Paul [Künstler:in];Mau Taporo;1892 [Datierung];bezeichnet: MAU TAPORO / 92 Gauguin;Paul Gauguin;;1892;1.0
623774;Rousseau, Théodore [Künstler:in];Paysage, Waldinneres mit Quelle und Felsblock;;"Gem. dem Auktionskatalog: ""Paysage. Waldinneres mit Quelle und Felsblock. Holz. G.R. Grösse 23 : 34 cm""";Théodore Rousseau;Q310025;;1.0
622468;Hobbema, Meindert (zugeschrieben) [Hersteller/Künstler:in];Die Mühle;1601/1700 [Datierung];große Landschaft mit Wassermühle, im Stil von Hobbema;Meindert Hobbema (?);Q336908;1601;1.0
622469;Ruysdael, Salomon van (zugeschrieben) [Hersteller/Künstler:in];Tafel im Ruysdael-Stil / Landschaft;1601/1700 [Datierung];Landschaft mit einem Baum in der Mitte, Tiere;Salomon van Ruysdael (?);Q247005;1601;2.0
572249;Millet, Jean Francois (1814) [Hersteller/Künstler:in];Sein Haus in Barbizon/ Sa maison à Barbizon;;Drei Mädchen mit weißen Hauben und blauen Blusen sind in einem Garten, in dem die Hausherrin sich zum Gemüse hinkniet. Ein Kind steht in der Tür, welches den Garten von einem Haus trennt. Ein kleines Haus mit rosenverdeckten Mauern.;Jean Francois Millet;;;1.0
572196;Alt, Rudolf von (zugeschrieben) [Hersteller/Künstler:in];"Kircheninneres ""Notre Dame de Lorette"" / Intérieur de l'égise ""Notre Dame de Lorette""";;"Loreto / Santa Maria di Loreto in Rom; zahlreich knieende Kirchgänger. Verzierungen mit Statuen, Säulen und Balustraden. Ein Priestermesse unter einem rotem Baldachin.";Rudolf von Alt (?);Q638183;;1.0
572236;Jonson van Ceulen, Cornelis (d. Ä.) [Hersteller/Künstler:in];Porträt Karl I./ Portrait de Charles Ier, roi d'Angleterre;;Gezeigt in einer halb-körper Darstellung, mit einer noblen Haltung ist der Monarch in seiner Rüstung zu sehen, auf der sich eine große Halskrause mit Spitze und eine blaue Armbinde befindet.;Cornelis Jonson van Ceulen the Elder;;;1.0
572233;Honthorst, Gerrit van [Hersteller/Künstler:in];Pomona und Vertumnus/ Pomone et Vertumne;;Eine Nymphe umhüllt von einer rosa glänzenden Tunika die den oberen Körper nackt lässt. Ein Knie auf dem Boden, davor Früchte. Sie gibt Vertumne in Gestalt einer Frau einige Äpfel.;Gerrit van Honthorst;Q65024309;;1.0
625110;Campendonk, Heinrich [Hersteller/Künstler:in];Komposition: Personen in Landschaft;;derzeit keine weiteren Angaben verfügbar;Heinrich Campendonk;Q213685;;1.0
625111;Amiet, Cuno [Hersteller/Künstler:in];Stillleben mit grünen Äpfeln / Äpfel;1910 [Datierung];bez. u. r.: CA 10;Cuno Amiet;;1910;1.0
625116;Girieud, Pierre Paul [Hersteller/Künstler:in];Sitzendes Mädchen;;derzeit keine weiteren Angaben verfügbar;Pierre Paul Girieud;Q2093494;;1.0
625118;Seehaus, Paul Adolf [Hersteller/Künstler:in];Die roten Türme / Rote Türme / Landschaft mit roten Türmen;1917 [Datierung];sign. r. u.: Seehaus 17;Paul Adolf Seehaus;Q1345060;1917;3.0
625126;Hofer, Karl (1878) [Hersteller/Künstler:in];Mädchen im Schilf / Mädchen aus der Südsee;1914 [Datierung];sign. und datiert u.l.: Hofer 1914;Karl Hofer;Q62249;1914;1.0
576334;Paulsen, Anton [Hersteller/Künstler:in];Porträt des Komponisten Händel;1728 [Datierung];"signiert ""A. Paulsen 1728"" und datiert; Porträt des Komponisten Händel in Halbfigur, mit weißer Perücke und einem Samtmantel. Literatur: Michal Walicki, Nowa Kolekcja Warszawska, Arkady, Ausgabe IV, Mai 1938; Catalogue of Paintings Removed from Poland by the German Occupation Authorities during the Years 1939-1945. I. Foreign Paintings, In: Ministry of Culture and Art, Publications of the Reparations Section, Vol. 9, Warsaw 1950, Nr. 223; Ministerstwo Kultury I Dziedzictwa Naroowego (Hrsg.), Straty Wojenne: Malarstwo obce / Wartime Losses: Foreign Paintings, Vol. 1, Poznan 2000, Nr. 164";Anton Paulsen;Q28650145;1728;1.0
576327;Robert, Hubert (?) [Hersteller/Künstler:in];Am Brunnen;1701/1800 [Datierung];"Die Genre-Szene spielt sich vor einem Brunnen ab. Davor steht eine weibliche Figur in hellem Kleid, einen Sonnenschirm haltend. Sie beobachtet zwei weibliche Figuren. Die eine füllt ein Gefäß auf und die andere wäscht ein Textilstück. Links vom Brunnen sitzt ein kleines Kind. Rechts von der Frau mit dem Sonnenschirm befinden sich zwei Staffelfiguren. Im Hintergrund ist eine Landschaft zu sehenLiteratur: Michal Walicki, Nowa Kolekcja Warszawska, Arkady, Ausgabe IV, Mai 1938; Verlustkatalog Polen - Ministerstwo Kultury I Dziedzictwa Naroowego (Hrsg.), Straty Wojenne: Malarstwo obce / Wartime Losses: Foreign Painting, Vol. 1, Poznan 2000, Nr. 185, S. 290";Hubert Robert (?);Q548205;1701;1.0
576332;Bartolomeo di Giovanni (auch Alunno di Domenico genannt) [Hersteller/Künstler:in];Die Heilige Familie;1401/1500 [Datierung];"Die heilige Familie (Jungfrau Maria und hl. Josef) beten das liegende Christuskind an, im Hintergrund sind ein liegender Ochse und ein Esel, überdacht, zu sehen; ein großformatiges Tondo Literatur: Michal Walicki, Nowa Kolekcja Warszawska, Arkady, Ausgabe IV, Mai 1938";Bartolomeo di Giovanni auch Alunno di Domenico genannt;;1401;1.0
576325;Preti, Mattia [Hersteller/Künstler:in];Genre-Szene (Studium rodzajowe);1613/1699 [Datierung];Die Genre-Szene stellt eine halbfigürliche Abbildung einer älteren Dame mit gefalteter Stirn und einen schreienden Jungen dar. Die Frau hält eine Maus in ihrer rechten Hand. Der Junge scheint in den Zeigefinger von dem kleinen Tier gebissen worden zu sein.Literatur: Michal Walicki, Nowa Kolekcja Warszawska, Arkady, Ausgabe IV, Mai 1938;Mattia Preti;Q468632;1613;1.0
576337;Coffre, Benoît (Bénédict Coffre genannt) [Hersteller/Künstler:in];Zwei Genre-Szenen;1701/1800 [Datierung];;Benoît Bénédict Coffre genannt Coffre;;1701;1.0
576338;Belvedere, Andrea (auch Abate Andrea genannt) [Hersteller/Künstler:in];Blumenstillleben;1601/1700 [Datierung];"Zentrale Komposition mit Blumen und Obst. Literatur: Nationalmuseum Warschau, Ausst.-Kat., Juni 1939, Nr. 81; Ministerstwo Kultury I Dziedzictwa Naroowego (Hrsg.), Straty Wojenne: Malarstwo obce / Wartime Losses: Foreign Paintings, Vol. 1, Poznan 2000, Nr. 12";Andrea auch Abate Andrea genannt Belvedere;;1601;1.0
575057;Falat, Julian [Hersteller/Künstler:in];Landschaft in Schnee;1910 (um) [Datierung];;Julian Falat;;1910 (?);1.0
575181;Klinger, Max [Hersteller/Künstler:in];Zentaurengruppe;1900 (vor) [Datierung];;Max Klinger;Q44252;1900 vor;1.0
594101;Richter, Ludwig (1803) [Hersteller/Künstler:in];Winterlandschaft mit Jägern und Hunden;1803-1884 [Datierung];Winterlandschaft mit Jäger und Hund sowie Holzsammlern.;Ludwig Richter;Q551896;1803;2.0
392586;Meidner, Ludwig [Hersteller/Künstler:in];Cholera;1912 [Datierung];Querformat;Ludwig Meidner;Q213727;1912;3.0
392583;Marées, Hans von [Hersteller/Künstler:in];Urteil des Paris;1887 (vor) [Datierung];derzeit keine weiteren Angaben verfügbar;Hans von Marées;Q516121;1887 vor;3.0
392573;Lehmbruck, Wilhelm [Hersteller/Künstler:in];Skizzenhaftes Frauenbildnis;1912/1918 [Datierung];"Signiert und datiert unten links: ""W. Lehmbruck 1912""";Wilhelm Lehmbruck;;1912;1.0
;;;;;unknown;unknown;unknown;1.0
